"","schoolcode","program","cutoff","mean_score","size","schoolname","sssdistrict","ssslong","ssslat"
"1931",80301,"General Arts",256,283.05,100,"SALAGA SENIOR HIGH SCHOOL, SALAGA","East Gonja (Salaga)",-0.533939599990845,8.72915744781494
"1932",80301,"General Science",241,270.22,50,"SALAGA SENIOR HIGH SCHOOL, SALAGA","East Gonja (Salaga)",-0.533939599990845,8.72915744781494
"1933",80302,"Agriculture",231,263.725,40,"KPANDAI SENIOR HIGH SCHOOL, KPANDAI","East Gonja (Salaga)",-0.533939599990845,8.72915744781494
"1934",80302,"Business",204,247.634615384615,52,"KPANDAI SENIOR HIGH SCHOOL, KPANDAI","East Gonja (Salaga)",-0.533939599990845,8.72915744781494
"1935",80302,"General Arts",218,260.091666666667,120,"KPANDAI SENIOR HIGH SCHOOL, KPANDAI","East Gonja (Salaga)",-0.533939599990845,8.72915744781494
"1936",80302,"Home Economics",213,222,5,"KPANDAI SENIOR HIGH SCHOOL, KPANDAI","East Gonja (Salaga)",-0.533939599990845,8.72915744781494
"1937",80303,"Business",203,238.265306122449,98,"SALAGA T.I AHMD. SENIOR HIGH./COMM. SCH., SALAGA","East Gonja (Salaga)",-0.533939599990845,8.72915744781494
"1938",80303,"General Arts",224,249.6,130,"SALAGA T.I AHMD. SENIOR HIGH./COMM. SCH., SALAGA","East Gonja (Salaga)",-0.533939599990845,8.72915744781494
"1939",80303,"Home Economics",205,229.788461538462,52,"SALAGA T.I AHMD. SENIOR HIGH./COMM. SCH., SALAGA","East Gonja (Salaga)",-0.533939599990845,8.72915744781494
"1940",80401,"Agriculture",218,232.766666666667,30,"BIMBILLA SENIOR HIGH SCHOOL, BIMBILLA","Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613
"1941",80401,"Business",197,234.320512820513,78,"BIMBILLA SENIOR HIGH SCHOOL, BIMBILLA","Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613
"1942",80401,"General Arts",223,245.058333333333,120,"BIMBILLA SENIOR HIGH SCHOOL, BIMBILLA","Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613
"1943",80401,"General Science",205,238.611111111111,18,"BIMBILLA SENIOR HIGH SCHOOL, BIMBILLA","Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613
"1944",80402,"Agriculture",209,242.785714285714,14,"WULENSI SENIOR HIGH SCHOOL, WULENSI","Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613
"1945",80402,"Business",212,243,16,"WULENSI SENIOR HIGH SCHOOL, WULENSI","Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613
"1946",80402,"General Arts",203,228.563636363636,55,"WULENSI SENIOR HIGH SCHOOL, WULENSI","Nanumba North (Bimbilla)",-0.141764163970947,8.81677436828613
"1947",80501,"Agriculture",237,256.507692307692,65,"NALERIGU SENIOR HIGH SCH., NALERIGU","East Mamprusi (Gambaga)",-0.41415736079216,10.4712734222412
"1948",80501,"Business",198,233.646153846154,130,"NALERIGU SENIOR HIGH SCH., NALERIGU","East Mamprusi (Gambaga)",-0.41415736079216,10.4712734222412
"1949",80501,"General Arts",235,254.853846153846,130,"NALERIGU SENIOR HIGH SCH., NALERIGU","East Mamprusi (Gambaga)",-0.41415736079216,10.4712734222412
"1950",80501,"General Science",231,262.584615384615,65,"NALERIGU SENIOR HIGH SCH., NALERIGU","East Mamprusi (Gambaga)",-0.41415736079216,10.4712734222412
"1951",80501,"Home Economics",206,234,64,"NALERIGU SENIOR HIGH SCH., NALERIGU","East Mamprusi (Gambaga)",-0.41415736079216,10.4712734222412
"1952",80502,"Agriculture",210,232.25,8,"BUNKPURUGU SENIOR HIGH/TECHNICAL SCHOOL, BUNKPURUGU","East Mamprusi (Gambaga)",-0.41415736079216,10.4712734222412
"1953",80502,"General Arts",196,216.8,5,"BUNKPURUGU SENIOR HIGH/TECHNICAL SCHOOL, BUNKPURUGU","East Mamprusi (Gambaga)",-0.41415736079216,10.4712734222412
"1954",80503,"Business",205,221.75,24,"NAKPANDURI BUSINESS SENIOR HIGH. SCH., NAKPANDURI","East Mamprusi (Gambaga)",-0.41415736079216,10.4712734222412
"1955",80503,"General Arts",210,227.5625,16,"NAKPANDURI BUSINESS SENIOR HIGH. SCH., NAKPANDURI","East Mamprusi (Gambaga)",-0.41415736079216,10.4712734222412
"1956",80601,"General Arts",226,245.41,100,"WALEWALE SENIOR HIGH/TECHNICAL SCH, WALEWALE","West Mamprusi (Walewale)",-1.11731052398682,10.3346328735352
"1957",80601,"General Science",199,231.02380952381,42,"WALEWALE SENIOR HIGH/TECHNICAL SCH, WALEWALE","West Mamprusi (Walewale)",-1.11731052398682,10.3346328735352
"1958",80601,"Home Economics",200,225.5,40,"WALEWALE SENIOR HIGH/TECHNICAL SCH, WALEWALE","West Mamprusi (Walewale)",-1.11731052398682,10.3346328735352
"1959",80601,"Technical",200,228.933333333333,15,"WALEWALE SENIOR HIGH/TECHNICAL SCH, WALEWALE","West Mamprusi (Walewale)",-1.11731052398682,10.3346328735352
"1960",80602,"Agriculture",200,219.428571428571,14,"WULUGU SENIOR HIGH SCH, WULUGU","West Mamprusi (Walewale)",-1.11731052398682,10.3346328735352
"1961",80602,"General Arts",212,219.6,10,"WULUGU SENIOR HIGH SCH, WULUGU","West Mamprusi (Walewale)",-1.11731052398682,10.3346328735352
"1962",80602,"Home Economics",225,225,1,"WULUGU SENIOR HIGH SCH, WULUGU","West Mamprusi (Walewale)",-1.11731052398682,10.3346328735352
"1963",80701,"Agriculture",230,252.527777777778,36,"BOLE SENIOR HIGH SCHOOL, BOLE","Bole",-2.26667523384094,8.62969589233398
"1964",80701,"Business",203,241.880952380952,42,"BOLE SENIOR HIGH SCHOOL, BOLE","Bole",-2.26667523384094,8.62969589233398
"1965",80701,"General Arts",196,238.641975308642,162,"BOLE SENIOR HIGH SCHOOL, BOLE","Bole",-2.26667523384094,8.62969589233398
"1966",80701,"General Science",220,259.138888888889,36,"BOLE SENIOR HIGH SCHOOL, BOLE","Bole",-2.26667523384094,8.62969589233398
"1967",80701,"Home Economics",220,238.261904761905,42,"BOLE SENIOR HIGH SCHOOL, BOLE","Bole",-2.26667523384094,8.62969589233398
"1968",80702,"Agriculture",188,234.5,24,"TUNA SENIOR HIGH./TECH. SCHOOL, TUNA","Bole",-2.26667523384094,8.62969589233398
"1969",80702,"Home Economics",205,220,6,"TUNA SENIOR HIGH./TECH. SCHOOL, TUNA","Bole",-2.26667523384094,8.62969589233398
"1970",80702,"Technical",202,237.25,8,"TUNA SENIOR HIGH./TECH. SCHOOL, TUNA","Bole",-2.26667523384094,8.62969589233398
"1971",80801,"Business",231,258.69,100,"YENDI SENIOR HIGH SCHOOL, YENDI","East Dagomba (Yendi)",-0.200845062732697,9.35213088989258
"1972",80801,"General Arts",246,268.91,200,"YENDI SENIOR HIGH SCHOOL, YENDI","East Dagomba (Yendi)",-0.200845062732697,9.35213088989258
"1973",80801,"General Science",224,251.8,50,"YENDI SENIOR HIGH SCHOOL, YENDI","East Dagomba (Yendi)",-0.200845062732697,9.35213088989258
"1974",80801,"Home Economics",211,234.242857142857,70,"YENDI SENIOR HIGH SCHOOL, YENDI","East Dagomba (Yendi)",-0.200845062732697,9.35213088989258
"1975",80802,"Agriculture",209,227.5,48,"DAGBON STATE SENIOR HIGH/TECHNICAL SCHOOL, YENDI","East Dagomba (Yendi)",-0.200845062732697,9.35213088989258
"1976",80802,"Home Economics",208,224,11,"DAGBON STATE SENIOR HIGH/TECHNICAL SCHOOL, YENDI","East Dagomba (Yendi)",-0.200845062732697,9.35213088989258
"1977",80802,"Technical",210,227.222222222222,9,"DAGBON STATE SENIOR HIGH/TECHNICAL SCHOOL, YENDI","East Dagomba (Yendi)",-0.200845062732697,9.35213088989258
"1978",80802,"Visual Arts",209,229.529411764706,17,"DAGBON STATE SENIOR HIGH/TECHNICAL SCHOOL, YENDI","East Dagomba (Yendi)",-0.200845062732697,9.35213088989258
"1979",80901,"Agriculture",211,227.666666666667,6,"CHEREPONI SENIOR HIGH/TECHNICAL SCH, CHEREPONI","Saboba/Chereponi (Saboba)",0.166294068098068,9.91628551483154
"1980",80901,"General Arts",202,221.333333333333,9,"CHEREPONI SENIOR HIGH/TECHNICAL SCH, CHEREPONI","Saboba/Chereponi (Saboba)",0.166294068098068,9.91628551483154
"1981",80902,"Agriculture",197,222.111111111111,27,"SABOBA E.P SENIOR HIGH SCHOOL, SABOBA","Saboba/Chereponi (Saboba)",0.166294068098068,9.91628551483154
"1982",80902,"General Arts",198,233.275,80,"SABOBA E.P SENIOR HIGH SCHOOL, SABOBA","Saboba/Chereponi (Saboba)",0.166294068098068,9.91628551483154
"1983",80902,"General Science",198,242.791666666667,24,"SABOBA E.P SENIOR HIGH SCHOOL, SABOBA","Saboba/Chereponi (Saboba)",0.166294068098068,9.91628551483154
"1984",80902,"Home Economics",214,219,3,"SABOBA E.P SENIOR HIGH SCHOOL, SABOBA","Saboba/Chereponi (Saboba)",0.166294068098068,9.91628551483154
"1985",81001,"Agriculture",208,230.25,8,"GUSHEGU SENIOR HIGH SCH, GUSHEGU","Saboba/Chereponi (Saboba)",0.166294068098068,9.91628551483154
"1986",81001,"Business",208,234.666666666667,6,"GUSHEGU SENIOR HIGH SCH, GUSHEGU","Saboba/Chereponi (Saboba)",0.166294068098068,9.91628551483154
"1987",81001,"General Arts",202,231.967741935484,31,"GUSHEGU SENIOR HIGH SCH, GUSHEGU","Saboba/Chereponi (Saboba)",0.166294068098068,9.91628551483154
"1988",81101,"Agriculture",204,229.4,10,"ZABZUGU SENIOR HIGH SCH, ZABZUGU","Zabzugu Tatale (Zabzugu)",0.371232807636261,9.13971710205078
"1989",81101,"General Arts",203,232.222222222222,36,"ZABZUGU SENIOR HIGH SCH, ZABZUGU","Zabzugu Tatale (Zabzugu)",0.371232807636261,9.13971710205078
"1990",81101,"Home Economics",217,231,5,"ZABZUGU SENIOR HIGH SCH, ZABZUGU","Zabzugu Tatale (Zabzugu)",0.371232807636261,9.13971710205078
"1991",81102,"Agriculture",208,227.833333333333,6,"E. P. AGRIC SENIOR HIGH./TECH. SCHOOL, TATALE","Zabzugu Tatale (Zabzugu)",0.371232807636261,9.13971710205078
"1992",81102,"General Arts",209,235.133333333333,15,"E. P. AGRIC SENIOR HIGH./TECH. SCHOOL, TATALE","Zabzugu Tatale (Zabzugu)",0.371232807636261,9.13971710205078
"1993",81102,"Home Economics",222,222,1,"E. P. AGRIC SENIOR HIGH./TECH. SCHOOL, TATALE","Zabzugu Tatale (Zabzugu)",0.371232807636261,9.13971710205078
"1994",81201,"Business",204,243.5,10,"TOLON SENIOR HIGH SCH, TOLON","West Mamprusi (Walewale)",-1.11731052398682,10.3346328735352
"1995",81201,"General Arts",213,244.8,30,"TOLON SENIOR HIGH SCH, TOLON","West Mamprusi (Walewale)",-1.11731052398682,10.3346328735352
"1996",81201,"General Science",230,245.5,4,"TOLON SENIOR HIGH SCH, TOLON","West Mamprusi (Walewale)",-1.11731052398682,10.3346328735352
"1997",81201,"Home Economics",220,239.333333333333,9,"TOLON SENIOR HIGH SCH, TOLON","West Mamprusi (Walewale)",-1.11731052398682,10.3346328735352
"1998",81202,"Agriculture",209,235.407407407407,27,"KUMBUNGU SENIOR HIGH. SCH, KUMBUNGU","Savelugu/Nanton (Savelugu)",-0.815288662910461,9.81180095672607
"1999",81202,"General Arts",207,237.202702702703,74,"KUMBUNGU SENIOR HIGH. SCH, KUMBUNGU","Savelugu/Nanton (Savelugu)",-0.815288662910461,9.81180095672607
"2000",81301,"Business",209,233.6,50,"SAVELUGU NANTON SENIOR HIGH. SCH, SAVELUGU","Savelugu/Nanton (Savelugu)",-0.815288662910461,9.81180095672607
"2001",81301,"General Arts",201,231.958333333333,120,"SAVELUGU NANTON SENIOR HIGH. SCH, SAVELUGU","Savelugu/Nanton (Savelugu)",-0.815288662910461,9.81180095672607
"2002",81301,"General Science",209,237.304347826087,23,"SAVELUGU NANTON SENIOR HIGH. SCH, SAVELUGU","Savelugu/Nanton (Savelugu)",-0.815288662910461,9.81180095672607
"2003",81301,"Home Economics",207,228.26,50,"SAVELUGU NANTON SENIOR HIGH. SCH, SAVELUGU","Savelugu/Nanton (Savelugu)",-0.815288662910461,9.81180095672607
"2004",81302,"Agriculture",199,228.540540540541,37,"PONG-TAMALE SENIOR HIGH. SCH, PONG-TAMALE","Savelugu/Nanton (Savelugu)",-0.815288662910461,9.81180095672607
"2005",81302,"Business",201,231.606060606061,33,"PONG-TAMALE SENIOR HIGH. SCH, PONG-TAMALE","Savelugu/Nanton (Savelugu)",-0.815288662910461,9.81180095672607
"2006",81302,"General Arts",203,238.457142857143,70,"PONG-TAMALE SENIOR HIGH. SCH, PONG-TAMALE","Savelugu/Nanton (Savelugu)",-0.815288662910461,9.81180095672607
"2007",81302,"Visual Arts",208,228.454545454545,11,"PONG-TAMALE SENIOR HIGH. SCH, PONG-TAMALE","Savelugu/Nanton (Savelugu)",-0.815288662910461,9.81180095672607
"2008",90101,"Agriculture",263,279.2,90,"BAWKU SENIOR HIGH. SCH, BAWKU","Bawku East (Bawku)",-0.188137739896774,11.0363521575928
"2009",90101,"Business",247,268.722222222222,180,"BAWKU SENIOR HIGH. SCH, BAWKU","Bawku East (Bawku)",-0.188137739896774,11.0363521575928
"2010",90101,"General Arts",269,286.144444444444,180,"BAWKU SENIOR HIGH. SCH, BAWKU","Bawku East (Bawku)",-0.188137739896774,11.0363521575928
"2011",90101,"General Science",272,291.044444444444,45,"BAWKU SENIOR HIGH. SCH, BAWKU","Bawku East (Bawku)",-0.188137739896774,11.0363521575928
"2012",90101,"Home Economics",240,259.066666666667,45,"BAWKU SENIOR HIGH. SCH, BAWKU","Bawku East (Bawku)",-0.188137739896774,11.0363521575928
"2013",90101,"Visual Arts",232,252.377777777778,45,"BAWKU SENIOR HIGH. SCH, BAWKU","Bawku East (Bawku)",-0.188137739896774,11.0363521575928
"2014",90102,"Agriculture",207,239.422222222222,90,"BAWKU SENIOR HIGH/TECHNICAL SCH, BAWKU","Bawku East (Bawku)",-0.188137739896774,11.0363521575928
"2015",90102,"Home Economics",207,235.282051282051,39,"BAWKU SENIOR HIGH/TECHNICAL SCH, BAWKU","Bawku East (Bawku)",-0.188137739896774,11.0363521575928
"2016",90102,"Technical",208,238.522727272727,44,"BAWKU SENIOR HIGH/TECHNICAL SCH, BAWKU","Bawku East (Bawku)",-0.188137739896774,11.0363521575928
"2017",90102,"Visual Arts",206,238.827586206897,29,"BAWKU SENIOR HIGH/TECHNICAL SCH, BAWKU","Bawku East (Bawku)",-0.188137739896774,11.0363521575928
"2018",90103,"Agriculture",217,236.690909090909,55,"TEMPANE SNR SENIOR HIGH. SCH, TEMPANE","Bawku East (Bawku)",-0.188137739896774,11.0363521575928
"2019",90103,"Business",209,238.236363636364,55,"TEMPANE SNR SENIOR HIGH. SCH, TEMPANE","Bawku East (Bawku)",-0.188137739896774,11.0363521575928
"2020",90103,"General Arts",228,251.381818181818,55,"TEMPANE SNR SENIOR HIGH. SCH, TEMPANE","Bawku East (Bawku)",-0.188137739896774,11.0363521575928
"2021",90201,"General Arts",252,265.9375,80,"ZEBILLA SENIOR HIGH/TECHNICAL SCH, ZEBILLA","Bawku West (Zebilla)",-0.478857457637787,10.8185272216797
"2022",90201,"General Science",234,255.125,40,"ZEBILLA SENIOR HIGH/TECHNICAL SCH, ZEBILLA","Bawku West (Zebilla)",-0.478857457637787,10.8185272216797
"2023",90201,"Home Economics",209,235.8,45,"ZEBILLA SENIOR HIGH/TECHNICAL SCH, ZEBILLA","Bawku West (Zebilla)",-0.478857457637787,10.8185272216797
"2024",90201,"Technical",206,232.64,25,"ZEBILLA SENIOR HIGH/TECHNICAL SCH, ZEBILLA","Bawku West (Zebilla)",-0.478857457637787,10.8185272216797
"2025",90202,"Agriculture",222,236.714285714286,7,"KUSANABA SENIOR HIGH. SCH, KUSANABA","Bawku West (Zebilla)",-0.478857457637787,10.8185272216797
"2026",90202,"Business",199,233.48,50,"KUSANABA SENIOR HIGH. SCH, KUSANABA","Bawku West (Zebilla)",-0.478857457637787,10.8185272216797
"2027",90202,"General Arts",227,245.46,50,"KUSANABA SENIOR HIGH. SCH, KUSANABA","Bawku West (Zebilla)",-0.478857457637787,10.8185272216797
"2028",90301,"General Arts",252,272.3,100,"SANDEMA SENIOR HIGH/TECHNICAL SCH, BILINSA-SANDEMA","Builsa (Sandema)",-1.33749449253082,10.5570726394653
"2029",90301,"General Science",246,268.257142857143,35,"SANDEMA SENIOR HIGH/TECHNICAL SCH, BILINSA-SANDEMA","Builsa (Sandema)",-1.33749449253082,10.5570726394653
"2030",90301,"Home Economics",221,246.666666666667,45,"SANDEMA SENIOR HIGH/TECHNICAL SCH, BILINSA-SANDEMA","Builsa (Sandema)",-1.33749449253082,10.5570726394653
"2031",90301,"Technical",211,237.05,40,"SANDEMA SENIOR HIGH/TECHNICAL SCH, BILINSA-SANDEMA","Builsa (Sandema)",-1.33749449253082,10.5570726394653
"2032",90302,"Agriculture",200,232.103448275862,29,"FUMBISI SENIOR HIGH SCH, FUMBISI","Builsa (Sandema)",-1.33749449253082,10.5570726394653
"2033",90302,"General Arts",210,233.421052631579,19,"FUMBISI SENIOR HIGH SCH, FUMBISI","Builsa (Sandema)",-1.33749449253082,10.5570726394653
"2034",90302,"Home Economics",223,237.857142857143,7,"FUMBISI SENIOR HIGH SCH, FUMBISI","Builsa (Sandema)",-1.33749449253082,10.5570726394653
"2035",90303,"Agriculture",220,245.52,50,"SANDEMA SNR SENIOR HIGH. SCHL, SANDEMA","Builsa (Sandema)",-1.33749449253082,10.5570726394653
"2036",90303,"Business",246,262.62,50,"SANDEMA SNR SENIOR HIGH. SCHL, SANDEMA","Builsa (Sandema)",-1.33749449253082,10.5570726394653
"2037",90303,"General Arts",234,257.59,100,"SANDEMA SNR SENIOR HIGH. SCHL, SANDEMA","Builsa (Sandema)",-1.33749449253082,10.5570726394653
"2038",90303,"Home Economics",202,234.54,50,"SANDEMA SNR SENIOR HIGH. SCHL, SANDEMA","Builsa (Sandema)",-1.33749449253082,10.5570726394653
"2039",90401,"Business",258,284.612244897959,49,"BOLGA GIRLS SENIOR HIGH SCH, ZAARE-BOLGATANGA","Bolgatanga",-0.880232632160187,10.7424564361572
"2040",90401,"General Arts",271,290.626666666667,150,"BOLGA GIRLS SENIOR HIGH SCH, ZAARE-BOLGATANGA","Bolgatanga",-0.880232632160187,10.7424564361572
"2041",90401,"General Science",247,278.6,50,"BOLGA GIRLS SENIOR HIGH SCH, ZAARE-BOLGATANGA","Bolgatanga",-0.880232632160187,10.7424564361572
"2042",90401,"Home Economics",257,280.2,70,"BOLGA GIRLS SENIOR HIGH SCH, ZAARE-BOLGATANGA","Bolgatanga",-0.880232632160187,10.7424564361572
"2043",90402,"General Arts",258,273.1875,80,"ZAMSE SENIOR HIGH./TECH. SCH, BOLGATANGA","Bolgatanga",-0.880232632160187,10.7424564361572
"2044",90402,"General Science",246,264.766666666667,30,"ZAMSE SENIOR HIGH./TECH. SCH, BOLGATANGA","Bolgatanga",-0.880232632160187,10.7424564361572
"2045",90402,"Home Economics",220,239.62,50,"ZAMSE SENIOR HIGH./TECH. SCH, BOLGATANGA","Bolgatanga",-0.880232632160187,10.7424564361572
"2046",90402,"Technical",201,237.6625,80,"ZAMSE SENIOR HIGH./TECH. SCH, BOLGATANGA","Bolgatanga",-0.880232632160187,10.7424564361572
"2047",90403,"Agriculture",284,304.1875,80,"BOLGATANGA SENIOR HIGH SCH, BOLGATANGA","Bolgatanga",-0.880232632160187,10.7424564361572
"2048",90403,"Business",287,308.891666666667,120,"BOLGATANGA SENIOR HIGH SCH, BOLGATANGA","Bolgatanga",-0.880232632160187,10.7424564361572
"2049",90403,"General Arts",302,322.075,120,"BOLGATANGA SENIOR HIGH SCH, BOLGATANGA","Bolgatanga",-0.880232632160187,10.7424564361572
"2050",90403,"General Science",314,335.6375,80,"BOLGATANGA SENIOR HIGH SCH, BOLGATANGA","Bolgatanga",-0.880232632160187,10.7424564361572
"2051",90404,"Agriculture",201,225.533333333333,15,"KONGO SENIOR HIGH SCH, KONGO","Bolgatanga",-0.880232632160187,10.7424564361572
"2052",90404,"General Arts",202,233.714285714286,14,"KONGO SENIOR HIGH SCH, KONGO","Bolgatanga",-0.880232632160187,10.7424564361572
"2053",90404,"Home Economics",214,230.714285714286,7,"KONGO SENIOR HIGH SCH, KONGO","Bolgatanga",-0.880232632160187,10.7424564361572
"2054",90405,"Agriculture",239,256.285714285714,70,"ZUARUNGU SENIOR HIGH. SCH, ZUARUNGU","Bolgatanga",-0.880232632160187,10.7424564361572
"2055",90405,"General Arts",234,257.385714285714,140,"ZUARUNGU SENIOR HIGH. SCH, ZUARUNGU","Bolgatanga",-0.880232632160187,10.7424564361572
"2056",90405,"Home Economics",208,236.175,40,"ZUARUNGU SENIOR HIGH. SCH, ZUARUNGU","Bolgatanga",-0.880232632160187,10.7424564361572
"2057",90501,"Agriculture",271,294.3,90,"NAVRONGO SENIOR HIGH SCH, JAMANIA-NAVRONGO","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2058",90501,"Business",282,299.333333333333,90,"NAVRONGO SENIOR HIGH SCH, JAMANIA-NAVRONGO","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2059",90501,"General Arts",299,317.733333333333,90,"NAVRONGO SENIOR HIGH SCH, JAMANIA-NAVRONGO","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2060",90501,"General Science",304,320.844444444444,45,"NAVRONGO SENIOR HIGH SCH, JAMANIA-NAVRONGO","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2061",90501,"Home Economics",256,274.8,45,"NAVRONGO SENIOR HIGH SCH, JAMANIA-NAVRONGO","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2062",90501,"Visual Arts",243,273.333333333333,45,"NAVRONGO SENIOR HIGH SCH, JAMANIA-NAVRONGO","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2063",90502,"Agriculture",201,234.2,50,"O.L.L SENIOR HIGH/TECHNICAL SCH, NAVRONGO","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2064",90502,"Home Economics",200,229.407407407407,27,"O.L.L SENIOR HIGH/TECHNICAL SCH, NAVRONGO","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2065",90502,"Technical",210,244.454545454545,22,"O.L.L SENIOR HIGH/TECHNICAL SCH, NAVRONGO","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2066",90503,"Agriculture",205,237.35,40,"CHIANA SENIOR HIGH SCH, CHIANA","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2067",90503,"Business",208,238.888888888889,27,"CHIANA SENIOR HIGH SCH, CHIANA","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2068",90503,"General Arts",194,236.911111111111,45,"CHIANA SENIOR HIGH SCH, CHIANA","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2069",90504,"Agriculture",199,232.897435897436,39,"AWE SENIOR HIGH/TECHNICAL SCH, AWE-NAVRONGO","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2070",90504,"General Arts",212,239,19,"AWE SENIOR HIGH/TECHNICAL SCH, AWE-NAVRONGO","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2071",90504,"Technical",223,231.4,5,"AWE SENIOR HIGH/TECHNICAL SCH, AWE-NAVRONGO","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2072",90504,"Visual Arts",212,231,10,"AWE SENIOR HIGH/TECHNICAL SCH, AWE-NAVRONGO","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2073",90505,"General Arts",303,333.177777777778,45,"NOTRE DAME SEMINARY SENIOR HIGH SCHOOL, NAVRONGO","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2074",90505,"General Science",339,366.391304347826,46,"NOTRE DAME SEMINARY SENIOR HIGH SCHOOL, NAVRONGO","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2075",90506,"Agriculture",204,231.285714285714,7,"SIRIGU SENIOR HIGH. SCH, SIRIGU","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2076",90506,"Business",201,232.333333333333,9,"SIRIGU SENIOR HIGH. SCH, SIRIGU","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2077",90506,"General Arts",204,233.363636363636,11,"SIRIGU SENIOR HIGH. SCH, SIRIGU","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"2078",90601,"General Arts",235,256.2125,160,"BONGO SENIOR HIGH SCH BONGO","Bongo",-0.787704288959503,10.9241199493408
"2079",90601,"Home Economics",216,235.625,40,"BONGO SENIOR HIGH SCH BONGO","Bongo",-0.787704288959503,10.9241199493408
"2080",90602,"Agriculture",281,290.822222222222,45,"GOWRIE SENIOR HIGH/TECHNICAL SCH, GOWRIE","Bongo",-0.787704288959503,10.9241199493408
"2081",90602,"General Arts",272,283.984615384615,65,"GOWRIE SENIOR HIGH/TECHNICAL SCH, GOWRIE","Bongo",-0.787704288959503,10.9241199493408
"2082",90602,"Home Economics",237,250.688888888889,45,"GOWRIE SENIOR HIGH/TECHNICAL SCH, GOWRIE","Bongo",-0.787704288959503,10.9241199493408
"2083",90602,"Technical",234,257,25,"GOWRIE SENIOR HIGH/TECHNICAL SCH, GOWRIE","Bongo",-0.787704288959503,10.9241199493408
"2084",100101,"General Arts",198,244.392405063291,79,"WA SENIOR HIGH/TECHNICAL SCHOOL, WA","Wa Municipal",-2.28503036499023,10.0306215286255
"2085",100101,"Home Economics",199,229.45,40,"WA SENIOR HIGH/TECHNICAL SCHOOL, WA","Wa Municipal",-2.28503036499023,10.0306215286255
"2086",100101,"Technical",201,235.102040816327,49,"WA SENIOR HIGH/TECHNICAL SCHOOL, WA","Wa Municipal",-2.28503036499023,10.0306215286255
"2087",100102,"Agriculture",273,292.555555555556,90,"WA SENIOR HIGH SCHOOL, WA","Wa Municipal",-2.28503036499023,10.0306215286255
"2088",100102,"Business",283,303.344444444444,90,"WA SENIOR HIGH SCHOOL, WA","Wa Municipal",-2.28503036499023,10.0306215286255
"2089",100102,"General Arts",291,311.111111111111,90,"WA SENIOR HIGH SCHOOL, WA","Wa Municipal",-2.28503036499023,10.0306215286255
"2090",100102,"General Science",273,298.433333333333,90,"WA SENIOR HIGH SCHOOL, WA","Wa Municipal",-2.28503036499023,10.0306215286255
"2091",100102,"Home Economics",262,278.866666666667,45,"WA SENIOR HIGH SCHOOL, WA","Wa Municipal",-2.28503036499023,10.0306215286255
"2092",100102,"Visual Arts",250,275.2,45,"WA SENIOR HIGH SCHOOL, WA","Wa Municipal",-2.28503036499023,10.0306215286255
"2093",100104,"General Arts",319,337.444444444444,45,"LASSIE-TUOLO SNR SENIOR HIGH. SCHOOL, LASSIE","Wa Municipal",-2.28503036499023,10.0306215286255
"2094",100104,"General Science",313,334,45,"LASSIE-TUOLO SNR SENIOR HIGH. SCHOOL, LASSIE","Wa Municipal",-2.28503036499023,10.0306215286255
"2095",100104,"Home Economics",282,309.355555555556,45,"LASSIE-TUOLO SNR SENIOR HIGH. SCHOOL, LASSIE","Wa Municipal",-2.28503036499023,10.0306215286255
"2096",100105,"Business",251,268.0125,80,"ISLAMIC SENIOR HIGH. SCHOOL, WA","Wa Municipal",-2.28503036499023,10.0306215286255
"2097",100105,"General Arts",258,274.7375,80,"ISLAMIC SENIOR HIGH. SCHOOL, WA","Wa Municipal",-2.28503036499023,10.0306215286255
